"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"79","RT @KirkDBorne: R Tutorial for Beginners: A Quick Start-Up Kit http://t.co/LHwN4Ud5yw #abdsc #Rstats #DataScience via @DataScienceCtrl",FALSE,0,NA,2015-03-29 06:20:21,FALSE,NA,"582064732770869248",NA,"<a href=""https://hijeffho.squarespace.com/"" rel=""nofollow"">Data Smart</a>","Data88Smart",13,TRUE,FALSE,NA,NA
"80","RT @mikepluta: Top #DataScience Story: First White House Data Chief Discusses His Top Prioriti… http://t.co/pGqaGXZhQm, see more http://t.c…",FALSE,0,NA,2015-03-29 06:20:21,FALSE,NA,"582064731999043586",NA,"<a href=""https://hijeffho.squarespace.com/"" rel=""nofollow"">Data Smart</a>","Data88Smart",3,TRUE,FALSE,NA,NA
"81","Top #DataScience Story: First White House Data Chief Discusses His Top Prioriti… http://t.co/pGqaGXZhQm, see more http://t.co/M8d5agCFhe",FALSE,2,NA,2015-03-29 06:18:24,FALSE,NA,"582064241852702720",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","mikepluta",3,FALSE,FALSE,NA,NA
"82","RT @KirkDBorne: R Tutorial for Beginners: A Quick Start-Up Kit http://t.co/LHwN4Ud5yw #abdsc #Rstats #DataScience via @DataScienceCtrl",FALSE,0,NA,2015-03-29 06:17:02,FALSE,NA,"582063900159533056",NA,"<a href=""https://hijeffho.squarespace.com/"" rel=""nofollow"">Data Trend</a>","Data88Geek",13,TRUE,FALSE,NA,NA
"83","RT @MindAfterMath: The Gram-Schmidt Process and Orthogonal Vectors http://t.co/QlwX9cKb7C #compsci  #datascience #math #stem #mathchat",FALSE,0,NA,2015-03-29 06:16:11,FALSE,NA,"582063687114072064",NA,"<a href=""https://github.com/Jeff88Ho"" rel=""nofollow"">Financial Information Miner</a>","Jeff88Ho",3,TRUE,FALSE,NA,NA
"84","RT @KirkDBorne: R Tutorial for Beginners: A Quick Start-Up Kit http://t.co/LHwN4Ud5yw #abdsc #Rstats #DataScience via @DataScienceCtrl",FALSE,0,NA,2015-03-29 06:16:11,FALSE,NA,"582063684727472128",NA,"<a href=""https://github.com/Jeff88Ho"" rel=""nofollow"">Financial Information Miner</a>","Jeff88Ho",13,TRUE,FALSE,NA,NA
"85","RT @KirkDBorne: R Tutorial for Beginners: A Quick Start-Up Kit http://t.co/LHwN4Ud5yw #abdsc #Rstats #DataScience via @DataScienceCtrl",FALSE,0,NA,2015-03-29 06:14:51,FALSE,NA,"582063349011230720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DaFellow",13,TRUE,FALSE,NA,NA
"86","RT @manuelalves_fr: RT @KirkDBorne: The 7 Problems #DataScientists Don't Want to Solve: http://t.co/43I31N4pMS http://t.co/PqV3kJdArh #BigD…",FALSE,0,NA,2015-03-29 06:13:55,FALSE,NA,"582063116969582592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Maperez324",10,TRUE,FALSE,NA,NA
"87","RT @manuelalves_fr: RT @KirkDBorne: The 7 Problems #DataScientists Don't Want to Solve: http://t.co/43I31N4pMS http://t.co/PqV3kJdArh #BigD…",FALSE,0,NA,2015-03-29 06:09:54,FALSE,NA,"582062104577900544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","silvertoungeSD",10,TRUE,FALSE,NA,NA
"88","RT @MindAfterMath: The Gram-Schmidt Process and Orthogonal Vectors http://t.co/QlwX9cKb7C #compsci  #datascience #math #stem #mathchat",FALSE,0,NA,2015-03-29 06:06:43,FALSE,NA,"582061304564834304",NA,"<a href=""https://hijeffho.squarespace.com/"" rel=""nofollow"">Data Trend</a>","Data88Geek",3,TRUE,FALSE,NA,NA
"89","RT @KirkDBorne: Predictive #Analytics using Oracle #DataMining book: http://t.co/nFzKI7XHAn #abdsc #BigData #DataScience http://t.co/PbQuoG…",FALSE,0,NA,2015-03-29 06:06:39,FALSE,NA,"582061286118150144",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","Mohamed_Khalil",11,TRUE,FALSE,NA,NA
"90","RT @manuelalves_fr: RT @KirkDBorne: The 7 Problems #DataScientists Don't Want to Solve: http://t.co/43I31N4pMS http://t.co/PqV3kJdArh #BigD…",FALSE,0,NA,2015-03-29 06:06:34,FALSE,NA,"582061264886738944",NA,"<a href=""https://apps.twitter.com/app/new"" rel=""nofollow"">appXesco</a>","aleson_es",10,TRUE,FALSE,NA,NA
"91","The Gram-Schmidt Process and Orthogonal Vectors http://t.co/QlwX9cKb7C #compsci  #datascience #math #stem #mathchat",FALSE,2,NA,2015-03-29 06:06:07,FALSE,NA,"582061152324161536",NA,"<a href=""http://winthecustomer.com/"" rel=""nofollow"">Win the Customer</a>","MindAfterMath",3,FALSE,FALSE,NA,NA
"92","RT @stevndmills: Memory networks and their use for question answering http://t.co/84X1ilIphA #DataScience",FALSE,0,NA,2015-03-29 06:05:58,FALSE,NA,"582061116077002752",NA,"<a href=""https://github.com/Jeff88Ho"" rel=""nofollow"">Financial Information Miner</a>","Jeff88Ho",6,TRUE,FALSE,NA,NA
"93","RT @manuelalves_fr: RT @KirkDBorne: The 7 Problems #DataScientists Don't Want to Solve: http://t.co/43I31N4pMS http://t.co/PqV3kJdArh #BigD…",FALSE,0,NA,2015-03-29 06:05:58,FALSE,NA,"582061113778561024",NA,"<a href=""https://github.com/Jeff88Ho"" rel=""nofollow"">Financial Information Miner</a>","Jeff88Ho",10,TRUE,FALSE,NA,NA
"94","RT @manuelalves_fr: RT @KirkDBorne: The 7 Problems #DataScientists Don't Want to Solve: http://t.co/43I31N4pMS http://t.co/PqV3kJdArh #BigD…",FALSE,0,NA,2015-03-29 06:05:27,FALSE,NA,"582060986313654272",NA,"<a href=""http://www.itknowingness.com"" rel=""nofollow"">ttools it knowingness</a>","itknowingness",10,TRUE,FALSE,NA,NA
"95","RT @manuelalves_fr: RT @KirkDBorne: The 7 Problems #DataScientists Don't Want to Solve: http://t.co/43I31N4pMS http://t.co/PqV3kJdArh #BigD…",FALSE,0,NA,2015-03-29 06:05:27,FALSE,NA,"582060983843049473",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","felixestebannin",10,TRUE,FALSE,NA,NA
"96","RT @KirkDBorne: Predictive #Analytics using Oracle #DataMining book: http://t.co/nFzKI7XHAn #abdsc #BigData #DataScience http://t.co/PbQuoG…",FALSE,0,NA,2015-03-29 06:05:01,FALSE,NA,"582060875005108224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mani_on_Twitt",11,TRUE,FALSE,NA,NA
"97","RT @stevndmills: Memory networks and their use for question answering http://t.co/84X1ilIphA #DataScience",FALSE,0,NA,2015-03-29 06:04:59,FALSE,NA,"582060867405156352",NA,"<a href=""https://hijeffho.squarespace.com/"" rel=""nofollow"">Data Smart</a>","Data88Smart",6,TRUE,FALSE,NA,NA
"98","RT @manuelalves_fr: RT @KirkDBorne: The 7 Problems #DataScientists Don't Want to Solve: http://t.co/43I31N4pMS http://t.co/PqV3kJdArh #BigD…",FALSE,0,NA,2015-03-29 06:04:59,FALSE,NA,"582060865811275776",NA,"<a href=""https://hijeffho.squarespace.com/"" rel=""nofollow"">Data Smart</a>","Data88Smart",10,TRUE,FALSE,NA,NA
"99","RT @manuelalves_fr: RT @KirkDBorne: The 7 Problems #DataScientists Don't Want to Solve: http://t.co/43I31N4pMS http://t.co/PqV3kJdArh #BigD…",FALSE,0,NA,2015-03-29 06:02:47,FALSE,NA,"582060313530535938",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","ThugMetricsNews",10,TRUE,FALSE,NA,NA
"100","RT @manuelalves_fr: RT @KirkDBorne: The 7 Problems #DataScientists Don't Want to Solve: http://t.co/43I31N4pMS http://t.co/PqV3kJdArh #BigD…",FALSE,0,NA,2015-03-29 06:02:29,FALSE,NA,"582060235721814016",NA,"<a href=""http://www.simbasystems.com"" rel=""nofollow"">NoSQLDigest</a>","NoSQLDigest",10,TRUE,FALSE,NA,NA
"101","RT @stevndmills: Memory networks and their use for question answering http://t.co/84X1ilIphA #DataScience",FALSE,0,NA,2015-03-29 06:01:37,FALSE,NA,"582060018876477440",NA,"<a href=""https://hijeffho.squarespace.com/"" rel=""nofollow"">Data Trend</a>","Data88Geek",6,TRUE,FALSE,NA,NA
"102","RT @ekimetrics: So you want to be #DataScientist? via http://t.co/kWd4TBsntv  #DataScience #BigData #Dataviz #MachinLearning #IoT #AI http:…",FALSE,0,NA,2015-03-29 06:01:37,FALSE,NA,"582060017844686848",NA,"<a href=""https://hijeffho.squarespace.com/"" rel=""nofollow"">Data Trend</a>","Data88Geek",138,TRUE,FALSE,NA,NA
"103","RT @manuelalves_fr: RT @KirkDBorne: The 7 Problems #DataScientists Don't Want to Solve: http://t.co/43I31N4pMS http://t.co/PqV3kJdArh #BigD…",FALSE,0,NA,2015-03-29 06:01:36,FALSE,NA,"582060017030946816",NA,"<a href=""https://hijeffho.squarespace.com/"" rel=""nofollow"">Data Trend</a>","Data88Geek",10,TRUE,FALSE,NA,NA
"104","RT @byod_news: EnventorsLab: RT JBBouzige: Selling #datascience: common language #bigdata #Cloud #IoT http://t.co/mMBnkOt2J3 http://t.co/69…",FALSE,0,NA,2015-03-29 06:01:36,FALSE,NA,"582060015483248642",NA,"<a href=""https://hijeffho.squarespace.com/"" rel=""nofollow"">Data Trend</a>","Data88Geek",9,TRUE,FALSE,NA,NA
"105","RT @shobhitsharma12: #Volume vs #Value of #Data, Whr Size Does Matter ! #BigData #IoT #IoE #DataStrategy #DataScience #IT http://t.co/qBETh…",FALSE,0,NA,2015-03-29 06:01:30,FALSE,NA,"582059990464143360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NiharSTrivedi",10,TRUE,FALSE,NA,NA
"106","RT @byod_news: EnventorsLab: RT JBBouzige: Selling #datascience: common language #bigdata #Cloud #IoT http://t.co/mMBnkOt2J3 http://t.co/69…",FALSE,0,NA,2015-03-29 06:00:18,FALSE,NA,"582059687719383040",NA,"<a href=""http://www.visicomscientific.com"" rel=""nofollow"">SnapShopPro</a>","softwareguru1",9,TRUE,FALSE,NA,NA
"107","RT @byod_news: EnventorsLab: RT JBBouzige: Selling #datascience: common language #bigdata #Cloud #IoT http://t.co/mMBnkOt2J3 http://t.co/69…",FALSE,0,NA,2015-03-29 05:59:49,FALSE,NA,"582059566386585600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lilibalister",9,TRUE,FALSE,NA,NA
"108","RT @KirkDBorne: The 7 Problems #DataScientists Don't Want to Solve: http://t.co/43I31N4pMS http://t.co/PqV3kJdArh #BigData #DataScience",FALSE,5,NA,2015-03-29 05:59:06,FALSE,NA,"582059388283658240",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","manuelalves_fr",10,FALSE,FALSE,NA,NA
"109","RT @ekimetrics: So you want to be #DataScientist? via http://t.co/kWd4TBsntv  #DataScience #BigData #Dataviz #MachinLearning #IoT #AI http:…",FALSE,0,NA,2015-03-29 05:58:42,FALSE,NA,"582059287163224064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pkral",138,TRUE,FALSE,NA,NA
"110","RT @stevndmills: Memory networks and their use for question answering http://t.co/84X1ilIphA #DataScience",FALSE,0,NA,2015-03-29 05:54:12,FALSE,NA,"582058152947941377",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fly51fly",6,TRUE,FALSE,NA,NA
"111","RT @EnoCarlos: Great, great tool! Data Wrangling Cheat Sheet. #rstats #datascience #rstudio http://t.co/E5QJpApo8Z http://t.co/KWQu39BWe4",FALSE,0,NA,2015-03-29 05:48:25,FALSE,NA,"582056696001863680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Routerpete",5,TRUE,FALSE,NA,NA
"112","RT @DistrictDataLab: Building data science teams: The power of the technology stack http://t.co/YPzNZ1iMiQ #DataScience #BigData",FALSE,0,NA,2015-03-29 05:46:08,FALSE,NA,"582056123404038144",NA,"<a href=""https://apps.twitter.com/app/new"" rel=""nofollow"">appXesco</a>","aleson_es",4,TRUE,FALSE,NA,NA
"113","RT @BigDataBlender: 5 Disruptive #BigData Use Cases in #Healthcare - http://t.co/CU583q2meq via @Flutura #Analytics #DataScience #Hadoop ht…",FALSE,0,NA,2015-03-29 05:46:07,FALSE,NA,"582056121017462784",NA,"<a href=""https://apps.twitter.com/app/new"" rel=""nofollow"">appXesco</a>","aleson_es",8,TRUE,FALSE,NA,NA
"114","RT @AngelaZutavern: Hacker's guide to neural networks via @karpathy http://t.co/RfYJnDrodD H/T @joshdsullivan #datascience #deeplearning ht…",FALSE,0,NA,2015-03-29 05:44:34,FALSE,NA,"582055730192261121",NA,"<a href=""https://hijeffho.squarespace.com/"" rel=""nofollow"">Data Smart</a>","Data88Smart",8,TRUE,FALSE,NA,NA
"115","RT @BigDataBlender: 5 Disruptive #BigData Use Cases in #Healthcare - http://t.co/CU583q2meq via @Flutura #Analytics #DataScience #Hadoop ht…",FALSE,0,NA,2015-03-29 05:44:34,FALSE,NA,"582055727633735680",NA,"<a href=""https://hijeffho.squarespace.com/"" rel=""nofollow"">Data Smart</a>","Data88Smart",8,TRUE,FALSE,NA,NA
"116","RT @DistrictDataLab: Building data science teams: The power of the technology stack http://t.co/YPzNZ1iMiQ #DataScience #BigData",FALSE,0,NA,2015-03-29 05:44:33,FALSE,NA,"582055726559797248",NA,"<a href=""https://hijeffho.squarespace.com/"" rel=""nofollow"">Data Smart</a>","Data88Smart",4,TRUE,FALSE,NA,NA
"117","RT @DistrictDataLab: Building data science teams: The power of the technology stack http://t.co/YPzNZ1iMiQ #DataScience #BigData",FALSE,0,NA,2015-03-29 05:43:06,FALSE,NA,"582055360141361152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ACriado7",4,TRUE,FALSE,NA,NA
"118","RT @BigDataBlender: 5 Disruptive #BigData Use Cases in #Healthcare - http://t.co/CU583q2meq via @Flutura #Analytics #DataScience #Hadoop ht…",FALSE,0,NA,2015-03-29 05:42:07,FALSE,NA,"582055111901462528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeeBenkert",8,TRUE,FALSE,NA,NA
"119","RT @KirkDBorne: All things #DataViz related to the storytelling phase of #BigData: http://t.co/5MhewvOO8l #abdsc
Visual #Analytics #DataSci…",FALSE,0,NA,2015-03-29 05:41:19,FALSE,NA,"582054910734266368",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","HClegg",11,TRUE,FALSE,NA,NA
"120","RT @JBBouzige: Selling #datascience: common language #bigdata #Cloud #IoT http://t.co/st4Ln530Qq http://t.co/1aymUMnmXp",FALSE,0,NA,2015-03-29 05:38:42,FALSE,NA,"582054253059002368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","p_leonard4",11,TRUE,FALSE,NA,NA
"121","RT @AngelaZutavern: Hacker's guide to neural networks via @karpathy http://t.co/RfYJnDrodD H/T @joshdsullivan #datascience #deeplearning ht…",FALSE,0,NA,2015-03-29 05:36:11,FALSE,NA,"582053621044371456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kngpengwin",8,TRUE,FALSE,NA,NA
"122","RT @KirkDBorne: Predictive #Analytics using Oracle #DataMining book: http://t.co/nFzKI7XHAn #abdsc #BigData #DataScience http://t.co/PbQuoG…",FALSE,0,NA,2015-03-29 05:35:48,FALSE,NA,"582053523199815680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","p_leonard4",11,TRUE,FALSE,NA,NA
"123","RT @byod_news: aleson_es: RT JBBouzige: Selling #datascience: common language #bigdata #Cloud #IoT http://t.co/mMBnkOt2J3 http://t.co/697aE…",FALSE,0,NA,2015-03-29 05:33:44,FALSE,NA,"582053002145501186",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tamraraven",8,TRUE,FALSE,NA,NA
"124","RT @DataRobot: The growing #datascience ecosystem involves 3 key things: Getting, wrangling &amp; analyzing data. http://t.co/p1dzyeJB0h http:/…",FALSE,0,NA,2015-03-29 05:31:38,FALSE,NA,"582052472312631296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AjitMinj",7,TRUE,FALSE,NA,NA
"125","RT @byod_news: aleson_es: RT JBBouzige: Selling #datascience: common language #bigdata #Cloud #IoT http://t.co/mMBnkOt2J3 http://t.co/697aE…",FALSE,0,NA,2015-03-29 05:30:54,FALSE,NA,"582052287813677057",NA,"<a href=""https://apps.twitter.com/app/new"" rel=""nofollow"">appXesco</a>","aleson_es",8,TRUE,FALSE,NA,NA
"126","RT @byod_news: aleson_es: RT JBBouzige: Selling #datascience: common language #bigdata #Cloud #IoT http://t.co/mMBnkOt2J3 http://t.co/697aE…",FALSE,0,NA,2015-03-29 05:30:40,FALSE,NA,"582052229210853376",NA,"<a href=""https://hijeffho.squarespace.com/"" rel=""nofollow"">Data Trend</a>","Data88Geek",8,TRUE,FALSE,NA,NA
"127","RT @byod_news: aleson_es: RT JBBouzige: Selling #datascience: common language #bigdata #Cloud #IoT http://t.co/mMBnkOt2J3 http://t.co/697aE…",FALSE,0,NA,2015-03-29 05:30:17,FALSE,NA,"582052135573041152",NA,"<a href=""http://www.visicomscientific.com"" rel=""nofollow"">SnapShopPro</a>","softwareguru1",8,TRUE,FALSE,NA,NA
"128","RT @byod_news: aleson_es: RT JBBouzige: Selling #datascience: common language #bigdata #Cloud #IoT http://t.co/mMBnkOt2J3 http://t.co/697aE…",FALSE,0,NA,2015-03-29 05:27:10,FALSE,NA,"582051349472362498",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","pfusaro70",8,TRUE,FALSE,NA,NA
"129","RT @MyNarmis: 4 easy steps to becoming a data scientist
http://t.co/Dddc6LXHqL
#data #analyst #datascientist #datascience #security http://…",FALSE,0,NA,2015-03-29 05:24:55,FALSE,NA,"582050782687657984",NA,"<a href=""https://github.com/Jeff88Ho"" rel=""nofollow"">Financial Information Miner</a>","Jeff88Ho",7,TRUE,FALSE,NA,NA
"130","Outsourcing Communication Training Solutions For Your Business #datascience #data #growth  http://t.co/WCOY5wvHdM …",FALSE,3,NA,2015-03-29 05:22:13,FALSE,NA,"582050102707011584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SolvingAnxiety",0,FALSE,FALSE,NA,NA
"131","RT @KirkDBorne: Predictive #Analytics using Oracle #DataMining book: http://t.co/nFzKI7XHAn #abdsc #BigData #DataScience http://t.co/PbQuoG…",FALSE,0,NA,2015-03-29 05:21:31,FALSE,NA,"582049929935368192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AjitJaokar",11,TRUE,FALSE,NA,NA
"132","RT @MyNarmis: 4 easy steps to becoming a data scientist
http://t.co/Dddc6LXHqL
#data #analyst #datascientist #datascience #security http://…",FALSE,0,NA,2015-03-29 05:18:52,FALSE,NA,"582049260742553600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MatthewMrteach1",7,TRUE,FALSE,NA,NA
"133","RT @byod_news: EnventorsLab: RT JBBouzige: Selling #datascience: common language #bigdata #Cloud #IoT http://t.co/mMBnkOt2J3 http://t.co/69…",FALSE,0,NA,2015-03-29 05:18:29,FALSE,NA,"582049162868441088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NeylandSelma",9,TRUE,FALSE,NA,NA
"134","RT @byod_news: EnventorsLab: RT JBBouzige: Selling #datascience: common language #bigdata #Cloud #IoT http://t.co/mMBnkOt2J3 http://t.co/69…",FALSE,0,NA,2015-03-29 05:17:30,FALSE,NA,"582048915471654912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joshollegien",9,TRUE,FALSE,NA,NA
"135","RT @byod_news: aleson_es: RT JBBouzige: Selling #datascience: common language #bigdata #Cloud #IoT http://t.co/mMBnkOt2J3 http://t.co/697aE…",FALSE,0,NA,2015-03-29 05:17:15,FALSE,NA,"582048854939402240",NA,"<a href=""http://denbot.co"" rel=""nofollow"">DenBotApp</a>","E_nvention",8,TRUE,FALSE,NA,NA
"136","RT @byod_news: aleson_es: RT JBBouzige: Selling #datascience: common language #bigdata #Cloud #IoT http://t.co/mMBnkOt2J3 http://t.co/697aE…",FALSE,0,NA,2015-03-29 05:17:14,FALSE,NA,"582048851705614336",NA,"<a href=""https://twitter.com"" rel=""nofollow"">IoT Tweetoo</a>","iotweetoo",8,TRUE,FALSE,NA,NA
"137","RT @SLHBENNETT: The history of #complexityscience. Puts #AI and #datascience in perspective.  http://t.co/19I7QL5eaK http://t.co/lKNT40b8DF",FALSE,0,NA,2015-03-29 05:16:23,FALSE,NA,"582048635321372672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WellbeingDoc",7,TRUE,FALSE,NA,NA
"138","RT @KirkDBorne: R Tutorial for Beginners: A Quick Start-Up Kit http://t.co/LHwN4Ud5yw #abdsc #Rstats #DataScience via @DataScienceCtrl",FALSE,0,NA,2015-03-29 05:16:03,FALSE,NA,"582048553582870528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AjitJaokar",13,TRUE,FALSE,NA,NA
"139","RT @byod_news: EnventorsLab: RT JBBouzige: Selling #datascience: common language #bigdata #Cloud #IoT http://t.co/mMBnkOt2J3 http://t.co/69…",FALSE,0,NA,2015-03-29 05:15:30,FALSE,NA,"582048415690944512",NA,"<a href=""https://apps.twitter.com/app/new"" rel=""nofollow"">appXesco</a>","aleson_es",9,TRUE,FALSE,NA,NA
